user_id,twitter_username,label
623d4e433d44726e,ef5901983d5f332c,1
b6e4bcf21c474322,424d4a835e92cb1e,1
04f309e804ca36f5,c998cf40273d5dcb,1
e8d8fb84aed46e4b,e8d8fb84aed46e4b,1
0022e73ed32dd454,e29ad5e0005f4106,1
1309a1d6545c8265,1309a1d6545c8265,1
9136bfc34410b272,23f4b3049451bbba,0
5835c769b74dca90,811ba61aa583703a,1
f8333a203760e519,90f12f804f967ab6,0
562f099a34ced117,498000b49bc317b9,1
db9eacb580a0e02b,179ba9ea61400fa1,1
d66c59ea21860fac,d66c59ea21860fac,0
5dea6cdf01be34c0,46cc78740ef0f0f9,0
96e3f4d48d2a847a,df06c93408c7dd5f,0
7b9b385468ee4f41,b7a1a60c06b71b26,1
eb4e0ff979b3d75a,eb4e0ff979b3d75a,1
f1125a24b05735cd,6e6fa2b80313092d,1
0b4a8bcb002cda74,b9702cbade70a0d0,1
e7ba0928d3629739,9b7894f6d4e93275,1
cb0752a8f09b7db1,07fd05e939274d2b,1
0a21201f11256ca4,8e73bea583d9face,1
cfba66ac7ab44fc6,a857b12987b5a846,0
3c5093153a2ea34b,efc21923a097df4b,1
375b9f75574b7f69,375b9f75574b7f69,0
5ba10c43d61d3335,5ba10c43d61d3335,0
0b3e95a949fc1d8a,0b3e95a949fc1d8a,1
235f08d699882bef,5e704c98e4fb6cdb,1
42cca9bbd58e6c41,9c8936f2bb536121,1
110bfd36d17e0665,110bfd36d17e0665,1
e5cb261e01f895d1,42bab040f4f45bf5,1
7ecceca7fc3fbeb3,8365d011a259b052,0
f034297cb06e2dbc,f034297cb06e2dbc,1
bba817393b7e19f5,bba817393b7e19f5,1
f4ed23e2ebe2f613,4ff59c4f8101b401,1
b85ddff995773a3d,b85ddff995773a3d,1
b354df6b2f903473,b354df6b2f903473,1
54f4fb74cac59c0d,b96ef2cb87af4e55,1
a75ace0ce545f100,2792985d7799bd54,0
0db9846be2f2314a,3486982bfabc35cd,1
7ef7890f1e24a3ba,7ef7890f1e24a3ba,1
a704764cd7038633,7ce4dbaf4e00cd90,1
52f225a5523d54ef,52f225a5523d54ef,1
34494587d1a3430d,118486204cbcbfb0,1
4a7bd6ce4affe3fc,d836c692eaeabc3b,1
b15ef3bb1ab2b6f6,,1
9773565a360c4bc1,7d7f811fae700fea,1
a2f1bbb32d450f3a,a2f1bbb32d450f3a,0
15e346fca8321a2b,452096c9e4527c6b,1
cca65d5f8b69bbfa,7431cae61f958d53,1
b7ad122d771d5c85,2c95e9b90f6cef9e,1
cbe27dd0416e3395,bcb35669d9e41d96,0
8e0fa240e01e70f7,8e0fa240e01e70f7,0
54c716d24e538b0c,191aa94a734f0011,0
9009477d82a68c8a,bf02939067010898,0
3eedc5b9aa628449,9ac5546d2c73605c,0
03ca4673ff2ae540,f479f4e3c7d97de1,0
0f2e0e895edb3fc7,a5a88a130cc9625d,1
366b116eda6cea27,366b116eda6cea27,1
adebfef702dc0d33,4ab69cac5ab20e8b,1
7919b3979e0d5e85,7919b3979e0d5e85,1
0681e36c67f7c47f,ef18648d04aa9652,1
3b0e9d846b3f9e74,3b0e9d846b3f9e74,1
d0720f08ec3ef92c,d0720f08ec3ef92c,1
fb2ca6276eb2ffa1,3aba8c3d17544234,1
bf9f83d1fb9a436e,bf9f83d1fb9a436e,0
8fe9ad667cea339c,4c6587e32dbfebb2,1
e0a4959a0ad4206a,da74ad58dd5a9ce3,1
8e9e23785c8e3ec5,8e9e23785c8e3ec5,0
868c99ee3834e118,868c99ee3834e118,1
0960d0c15baa4018,0960d0c15baa4018,1
59377fc44d9173b7,376e9ea1117bd299,1
e630ecea214c06ad,e630ecea214c06ad,1
7aebbcf5f3b25ad6,7aebbcf5f3b25ad6,1
1df7104644ffb03f,1df7104644ffb03f,1
bc27c878bdce1d43,87f6a1336e2676b1,0
04c594a08a85165e,e4e677aa87637011,1
ece67340cc206498,ece67340cc206498,1
419014803a959168,fc5d3b0a89d8e3c9,1
b58e47c8a86b9f57,b58e47c8a86b9f57,0
2697e9c84cb2a9a2,8f3036abda15d136,0
d7797478b2ba65ec,6a6e226250f59c7d,0
cc740560bef6e43e,cc740560bef6e43e,0
a1eeb7c3039ba4ea,3dd1966dfd9bb7dd,0
2c00fc4a72c25a59,b3349075fdcc67a0,1
8ee39a1a2510a213,03a6e1ee457bf7b8,1
5184d433f564818f,18804810e2bb802a,1
70f3c1eb6e0c3bd9,eb13c8467a55e328,1
befae190c7b527e8,9558740484cbb23f,1
4c5fc44e194ad821,227b27f06a67a248,1
acc68987d3563acc,acc68987d3563acc,1
358b94e98eefefc1,cc5ba339788e3335,1
df8d6b910f2a0974,df8d6b910f2a0974,1
1a93f930854ccee6,8813f82389646695,1
5d73a8867439042f,7b3728fc7ba5b6e4,1
88ab56556d22761e,008dbd535938c6c4,1
84b50b69a09dcf35,798a4d6b224af915,1
c3eeed144908853f,86fa6692b5feb214,0
d5990300c316d579,07134294d79754c5,1
e1db5ec90946f738,8239e15bd1da92e5,1
02283a6f97a8786e,02283a6f97a8786e,1
e505bff308f0572b,30768308d6ad8de1,0
434d488aef1ff32a,37fc2b2795376550,0
6f0552bf8cbfe360,efb94ac7a9daeac5,0
3d7d3311b57bda9c,3d7d3311b57bda9c,0
30e976933a294349,30e976933a294349,0
84cd1ac14e2a0e31,d43408f61aed54a9,0
b7d7f37ea54194b4,b7d7f37ea54194b4,0
1edc561f223ecfb8,1edc561f223ecfb8,1
a2ff6ff8635532d3,a2ff6ff8635532d3,1
cab03ab01bb1027a,d4997eee65064001,1
8bb348658fa84cdc,8bb348658fa84cdc,1
eb817bb945387dc1,eb817bb945387dc1,1
20e657a24e871479,20e657a24e871479,0
6940203307ed256f,6940203307ed256f,0
d70510cf91060281,d70510cf91060281,1
cf68692b75de32b4,cf68692b75de32b4,1
6b82f972f4535d73,6b82f972f4535d73,1
7393c60808a6fbd5,b3c28d6f6b6a0242,0
a68cce54f2276f3d,a68cce54f2276f3d,0
ec3673b6283e1022,e0e30d61bff34849,1
79d538e2d9f74751,79d538e2d9f74751,1
0279384d7a11e03b,ecba9d2b9d691132,1
5e6041b02e16d51e,b9c944a77880bf2e,1
59356b0094134b4f,59356b0094134b4f,1
d4623f5b0d388443,53d2616692f87148,1
571e6c52bfe84ef7,571e6c52bfe84ef7,1
fa2e1c0ed125304a,5392fda8c9a3ffb2,1
d503ee829d8088c7,d503ee829d8088c7,1
0b4153219bb21993,0b4153219bb21993,0
f323b66107f47c87,f323b66107f47c87,0
28db8d503678e5a2,98bd388f29e0f421,0
00880d032a403f9b,00880d032a403f9b,0
4d773f3ce3d57fb7,6640eb3b51b2c093,0
28c336f3b1eef689,142728e0575b5cf5,1
52164f06950d60b3,0e495b63cca77052,1
f64fb89c969b55b5,dcc29282fe5c2e1b,0
65c546920b7659e7,4e58e6d733105ef4,1
61409005fa822f08,66405fb922804486,1
5b6950008ed3e569,5b6950008ed3e569,0
039982a9bfad8cca,fff04214200f249b,1
6086a503fcd9eb30,6086a503fcd9eb30,1
1885466c8c2e1d7e,1885466c8c2e1d7e,1
47b3132ea00feab2,5a4f4dcc77146c56,1
4c2d320bdea2e1c1,4c2d320bdea2e1c1,1
5d03badd7ee9814d,5d03badd7ee9814d,1
a76d168cf3f71117,0daa79843ecd3335,0
6d7db0007a33311e,bd3f16540fb965e0,1
945ec70efab104e9,7b8a6ece2698ac03,1
ab4f4365f4273d28,ab4f4365f4273d28,1
10a26adea9e62914,10a26adea9e62914,0
bf6788fa365d1274,a9a04033a2a9e32f,0
895e41802704f231,895e41802704f231,0
ee058d97e610782b,ee058d97e610782b,1
e4ba77f6a3f37de6,3b96abe5a75297b2,1
90beefd332879c5e,90beefd332879c5e,1
9daf5c8cbd79a4a7,9daf5c8cbd79a4a7,1
5bfc13edc5245028,5bfc13edc5245028,1
4aad969a556cfc09,4aad969a556cfc09,1
bf606373e534afb0,1e9f3d1b015e8c88,1
f0bc25dc641b9f34,f0bc25dc641b9f34,1
269d710b6347e00f,9df23db35cc5e45c,1
6761ee12b23cf7cf,6761ee12b23cf7cf,1
df3cfd3bc52ad4f0,df3cfd3bc52ad4f0,0
f5eba9226cc70897,f5eba9226cc70897,1
4e01f02531287fe1,4e01f02531287fe1,1
bd8b0edc04dab0ae,0f45ffceee68336a,1
144928bab200ea77,206af658fd70a7bb,1
7daff8098d240159,123dad7b13986b38,1
741973b93b116794,741973b93b116794,1
0a8d42cba0c771ec,189439a01e398b3f,1
9276058b48bf4d0c,50b7f3423902524b,1
f22c1ac0ced390d0,4514a087e7bf2f5c,1
546d08787234481f,546d08787234481f,1
75bad38eb6bd6d6e,a67c50537d95bdf3,1
1c0530c1bd2ac50d,1c0530c1bd2ac50d,1
f08a3a929e56177d,f08a3a929e56177d,0
f628a350de1a82e7,f628a350de1a82e7,1
19c4d9ea10532a18,3659fd9ad6b19e31,1
331ee9c0e69a0489,331ee9c0e69a0489,0
281694b94ef47911,281694b94ef47911,0
093b95d65ace22c6,9997c15c983edf58,0
cd90a697c6d282a4,178272c652be9b54,0
6c76ec70f3a18fcc,1a9ecbeaf5fd9216,1
daca965d0094b734,daca965d0094b734,0
b53f0d53cc6d6138,b53f0d53cc6d6138,1
c7670c826060c7f8,4626e239e9491f4e,1
0b69740e8728c519,4265617c2eff004b,1
605f86029d786966,8105b79b0cb229d5,1
b44c0669df4aa3cd,b44c0669df4aa3cd,1
7d77f03e75b70627,7d77f03e75b70627,0
fa712005bbf92180,fa712005bbf92180,1
356ce4ce901e6645,9702b9f246efce6a,0
7e1bd74c77ceb8e0,d4942b33edcf58ba,0
99f14f61268fb599,99f14f61268fb599,0
5c30504f1c341a24,5c30504f1c341a24,1
ac48f89c39d3530d,8d12b7ce8f092739,1
e87f5b1b1cad5b8e,e87f5b1b1cad5b8e,1
3a89f7af71db54b3,3a89f7af71db54b3,1
cd28a33f68d1f32b,cd28a33f68d1f32b,1
1c57794dffe63f0f,1c57794dffe63f0f,1
3fb22ca3c8654a67,91af2010eb98590f,1
d1d7a0539d868d5d,a5b48523edc2f1d9,1
63683253802ac0a4,63683253802ac0a4,1
718a0d1d2dd4673f,718a0d1d2dd4673f,1
b40ad9e055165018,84b6db759e68ab68,1
f0da331b6a73fbb5,611ab58c54ba64d8,0
252b0d7e200df987,3caca080f92e30f5,1
9b887ba70a2a3bd5,9b887ba70a2a3bd5,1
6ffae7f5e30aa5fb,6ffae7f5e30aa5fb,1
cd01849b3cc7494a,c36167f291b60547,1
3bd78336ce431e2b,1e5e63b510ba18dc,1
e3a259913f500114,e3a259913f500114,0
b2d9954d5d0b0ade,390bd118084e46a9,1
9b77884bb608b04e,9b77884bb608b04e,0
96788551650602e9,e147f45fcf64b36b,0
492973e71209a815,492973e71209a815,0
8508718baaaac8b4,89a22436865b25ad,0
4103a9361843ecbb,40aea7bc7e710256,1
edd0416e830ee862,8ffc7f986ea1ec50,1
c97b9d410011a653,c97b9d410011a653,1
d8c672c6fe0266da,9ed18017939470d0,1
d629a7cd9b874173,d629a7cd9b874173,1
8aef5e04a5056a1e,fec2ddecf3021ae7,1
fddf1d095dcc5ac1,515a26afc1482d06,1
ef66365de9d318ba,65dd39fbac899826,1
0440c6483929c591,0440c6483929c591,1
aa47752a08637d77,aa47752a08637d77,0
5694c24f656fe50c,5694c24f656fe50c,1
b8e1eda9ba0b308b,b8e1eda9ba0b308b,0
6244c7d26e441ffa,cfb24db49c71fd4b,0
281f158823271e2a,281f158823271e2a,0
6fbbfed4f0cbd2ba,70e76dddd69f6652,1
3b14ba02d2b45519,1a79ebb4de26cf43,1
fb8e8f89db6ff1e8,9c0f252651de7db7,1
49970f40202c0cec,49970f40202c0cec,1
ceb241c7c9465a90,ceb241c7c9465a90,1
fe5f9716e65a4a17,89d356b5bbf2aa6c,1
7a5f3dc27d2c28b1,9c14956fb62b21bb,1
b17385068548ff2c,4c0c544d69174e6c,1
57641c37be2259b1,04640e23bc659b5e,0
5a40d47ce46659b5,5a40d47ce46659b5,0
324cdaad74e12c50,6189a7ff0bfda592,0
7c2e1610b2c13b21,7c2e1610b2c13b21,0
fb170d7633795bb9,ff7bae05aca49ed2,0
92ed8798222caeef,3fee40f77b5d751a,1
b19b781520eae6fb,b19b781520eae6fb,1
cc53f03d595f22ea,cc53f03d595f22ea,1
f5aa380eb5e350b7,f5aa380eb5e350b7,1
e805bdcefa99727d,e805bdcefa99727d,1
13f99d02f8f9badf,006b1777b651d008,1
c0b76344cb50559f,5e69bf277046a1a6,1
0f9cf967c8aa5661,7538576ca2197f16,0
24c02ff39e334733,cca7e5ababf48162,1
f026c812c1fb9511,8f0cd35bceead60d,0
d00da1ec86f36b8f,d00da1ec86f36b8f,0
efad155b18e398ee,99eeabb8a4a5b96d,0
1337e9e40655622d,aebd21ec541d40c4,0
783470186233675c,d57f91f5b4a198a7,1
13d7d32b372f8602,13d7d32b372f8602,1
07f78b55373e424d,07f78b55373e424d,1
c2e373593017a585,c2e373593017a585,1
7f7ad789f4cf0ac5,7f7ad789f4cf0ac5,1
dddb3c55ce8ec370,dddb3c55ce8ec370,1
e4c9789e54e7b1d1,e4c9789e54e7b1d1,1
8faa4fdd57d0d4e7,fe7ca4990567b85a,1
10d013439cf7abde,6e0006b386ba27ee,0
761e003ad4366d67,c7961e2d76735fe0,1
ae5d91094ba864a2,ae5d91094ba864a2,0
b89b3a164ba75843,b89b3a164ba75843,1
6b0ceb3f8f13a54b,571de96ffcd5883e,0
84b60fdfa55035e9,9c4c3545e04934c7,0
8bd420c7b75186e2,18dea81b320ec3c5,0
85963f3ee67bf271,3d442d16a4bb744c,0
44c3924e4277b23b,be3a71162dd288a4,0
80ce1f4ee030f174,1760493c1483eeb1,0
149c9e291d16fcc3,149c9e291d16fcc3,0
f6b950ce0297de37,f6b950ce0297de37,0
1d30d82d5384f98d,1d30d82d5384f98d,0
9dad8107547dc7de,552ba0a82f4ba02c,1
27d15de35c04014a,27d15de35c04014a,1
275baa2bfa98b0b3,f395a659a30bb816,1
94a8d1aef4e8d24e,94a8d1aef4e8d24e,1
e8d567545b9eb95a,e8d567545b9eb95a,1
27f9f72b5823b313,27f9f72b5823b313,1
86573b0c5190afce,a6b36fcf32932aa1,1
fc24ff41954cc9c5,a0928297301e4060,1
0b4c6d205ddecac0,29dffa9f1b05fc55,1
459b6ddf2c3b2db4,edfa09f995f9d6c1,0
38b98f1cd88922f2,38b98f1cd88922f2,1
7f21a28542e40b1e,80b7537eab4f4145,0
7b6e39ed36de1b5f,f2b32269b46a4015,0
97ef1440f00687df,97ef1440f00687df,1
2cf4a6a72a8aade4,551fb30b4bbea4b9,1
35bc2465a0ee9bdf,ce3723faa6339934,1
f630b2586e933012,17695e054e07a7dc,1
5ead3959eef5cf26,fa1277e5dc089650,1
836b20ff817b1dbe,114cd3ab8a32aef7,1
eefac535f945f8e1,eefac535f945f8e1,1
24acc03934cb256a,12c3df280a4dc1a2,1
95a07493b742934b,95a07493b742934b,1
3e87f6b0912ac9a5,e62a4cfa2827ee57,1
e9301d16aa502887,593998f67addfc9b,1
2502428fd017b4d6,2502428fd017b4d6,1
86600aef7a882c05,2fbfa51026bca5c6,0
e05c06f377876d67,2ade32cd025de623,0
621b053ac263e019,72aa6758f00c3731,0
7b4478ea8e013d41,a0790cad13456df4,0
97824b9a0cb55616,97824b9a0cb55616,0
d93a2f12ae3b9350,f52afd3187c06fd6,1
eab3864bde380157,eab3864bde380157,1
4564011efe6fe54b,4564011efe6fe54b,1
7bf4d2db047f6ed3,6cc2258543ef93c3,1
e92bc39cf7ef3dd7,e92bc39cf7ef3dd7,1
aab79b20939da91a,aab79b20939da91a,1
f2c7f5cb1ad55d4f,e956b78c65caafd8,1
25fe05a7efb24377,28a4b19c0d69277a,1
9a11fb7388d7890b,9a11fb7388d7890b,1
d1a8291468af9140,d1a8291468af9140,1
fb55388b531e2dd7,536f975382c4da53,1
4b28e39f9e8e912d,3831f9d20446d6a7,1
b239a9d885879671,15f7dd52cce61a41,1
afd51ae6f7f288b2,afd51ae6f7f288b2,0
8ef3923176df66c5,8ef3923176df66c5,1
855851b6aa090103,855851b6aa090103,1
dd9caf4ad949c9a9,208606f840a0b0c0,0
c3f274424d5da98b,d3c39be3d415de40,1
636c28bf3bee28aa,7e6f4b1a5bf55839,0
09bda3552332d18e,,1
c92d4c90ac2a282e,c92d4c90ac2a282e,0
29a3e1a0f4b99833,29a3e1a0f4b99833,0
efac0d6950b3df20,0920d4447454bb65,1
29b80ba79c8a4810,29b80ba79c8a4810,1
a0185bbda073d004,a0185bbda073d004,1
db29f8b7177d7886,db29f8b7177d7886,1
b674433a50cc6c07,b674433a50cc6c07,1
15bd212f12b17088,15bd212f12b17088,0
d1dbc6df4ab5b050,828d65db70832d72,1
ae5ca71457669c23,ae5ca71457669c23,1
8a19fcef4c764187,8a19fcef4c764187,1
b308ce9433a00ba2,8cc80555b8d2bfba,0
11bf3fd1c5212b66,460e528429fca743,0
4af50de5c28722b7,b0728416d63a5f23,0
c1084ecc8a918763,c1084ecc8a918763,1
04f4b3e48feaa297,514692c27f065e38,1
80e570c8b2aa34b5,80e570c8b2aa34b5,1
d98f28871c39abd7,f3eebbd3c89d442d,1
bbba4a078e15af22,4d646d5ee3c812a4,1
2b87907f4dfdd023,0e34fc07d58e190e,1
33462d05f29dfc91,c920affee9bc02ee,1
bcfcd04213acfe00,bcfcd04213acfe00,1
b6e9f814210d4796,b6e9f814210d4796,0
82ee28941d6a4347,07ba5c6f0d08deb0,1
f235ac97cee87c71,4d814f6f0405a153,1
2a2693d71c92a5a9,2a2693d71c92a5a9,0
926a632f79d74b61,8cbeffe7900ead28,1
7681099171628f1c,7681099171628f1c,1
c1c70960eea38329,41a2a27350bb41ce,1
ea1f59be8ba31234,978158f909585b58,1
1577f0a9f0213784,1d563577ae49fe9e,1
e0467e41b8d9b024,a5c614f86483857b,1
451c1ffd65c971af,d34ba1f34a008eef,1
6e13ccdc7dc554ac,6e13ccdc7dc554ac,0
3013be01d8ece431,9d5311a43435f350,1
e2736bbbd612abd8,e2736bbbd612abd8,1
e58e2f1a92f283d7,e58e2f1a92f283d7,0
f2b21cb051f9970a,f2b21cb051f9970a,1
587329626f90922d,677d25cd3d54de0f,1
a5f11c7598d75b47,cffb64d46d9f3195,0
e7edf83e7e0f01d8,215f477098f49221,0
b5cee31b1c88d31c,25b93f4f434f52ad,0
9b898855c043b1e8,35f7d3a6c439c1e1,0
5f8c39fad597cde2,5a5cec014d731b65,0
7e43eb016f7a7df3,d7502dd5a6593755,1
d9981539386479f2,adcd212329dddc66,1
d4ce18b13beb6035,d4ce18b13beb6035,1
08942b04c1d448e3,7968d6b37501afc4,1
f656b68790644a38,26bc44ae0f9f1549,1
17f1de8be863a871,8d3c0de226c9e803,0
00a352f2366f4cb8,00a352f2366f4cb8,0
6749cadf0ede888e,c0dee528992a4bcb,1
cd4e0df5820e1926,c3d01bfe67f5a9b6,0
733835c863249a1a,036b3598429bf0ee,0
b45c1da7f74b12c1,ed5094f2b35d82b3,0
b67f6a975e6f3125,b67f6a975e6f3125,0
29bf77456cff1465,7a8164ac9fa4a1ff,0
25718f6bee49ee3d,26c65862171e8940,0
b9f65d696211a96a,3586d39f136537ff,0
0228b2e14b1e6949,ce02bef35ef2b732,1
a9b61ff9bfcd6d69,d7aa59dacfa1f817,1
34e26a1cb18f0320,34e26a1cb18f0320,1
430303688eb83345,430303688eb83345,1
77911522c72a632c,81d966df385efc0d,1
a4f685ace0eacf79,a4f685ace0eacf79,1
a3909c635466d6a4,a3909c635466d6a4,1
5750d74245e7ed5a,f98b8505b85e8074,0
16862c4cb5b76381,16862c4cb5b76381,1
f8b3b06ef720fefd,f8b3b06ef720fefd,0
e8d76582b6b5ad70,7e2a0d0cdcf36f67,1
b638dce40dd58303,466288913515ab3a,0
dbbd451de1c256b8,b29145084545a97b,0
a997132692a4cf47,a7f883ca35b4c53b,0
ae363925198a0a6c,ae363925198a0a6c,0
998db4985cf137a0,65929dfb6b5d22cc,1
5174ac7ab4cbc602,dceef6409df2706d,1
eaafac934b4b87d4,eaafac934b4b87d4,1
a6c657ec52e1f162,5a148592afaaaa2d,1
a15a64b3c8fc18fd,a15a64b3c8fc18fd,1
e0fb5fcd2d3d8f09,9de2d1ba1d5e7469,1
ea06d6dc24d05e7b,3bea4cb4607a2e4c,0
65164e562ef06f63,dcd34be916b5ce7f,0
bc237ec1db8088a0,638486198f39e4d1,1
442223897376a225,442223897376a225,0
5e3b97738204beb1,5e3b97738204beb1,1
be3ff0b2443f3ab9,be3ff0b2443f3ab9,0
5e1d7efa98f2115b,34b7634a5a5bd52a,1
3a5f9c09b037d4d8,4421ec608e665ee9,0
4a610d70de9455ab,4d5ff85f5df498bc,0
8c1ca704f2b55b9c,0636d21ad79821ba,0
0d531fa7219f185a,781b2ac26fdaf291,0
3841b62e3b17e86e,2e4f99f969ab4b44,1
f950ece52187b529,b0d68c44b432ff67,1
cb200fe667c9e5c2,163a53a0f371e5a6,1
cdd55a4ae17cd777,cdd55a4ae17cd777,1
f43a10833b45e27a,f43a10833b45e27a,1
d03d050f9e371b3b,3321807f3bcfed2a,1
6636ab60e76ad3fa,d23fb6bd522f5ace,0
823caf8cf4afca7c,23815266f9e5f1d9,1
6590e90b9be71987,6590e90b9be71987,1
8432d5e74a63a36a,16c7c08c62127021,1
ae82c7749fef1b9e,ae82c7749fef1b9e,1
8053fcc6486e555f,66349246118f7671,1
db547d228a376a8f,db547d228a376a8f,1
9a5744f95e1c1720,9a5744f95e1c1720,1
e2aaa237ff778450,e2aaa237ff778450,1
38af786919aa3132,38af786919aa3132,1
0da8c0ec8c605650,4118e7eaf9e68fad,0
d6c5ce69294b9051,f7b19470d7784cb3,0
3c2f0a4d4b443112,137ad1a08738948a,0
5024244b2caed893,983d3618cf732b08,0
a05be1b3aedf0ce8,,1
b55292516173e640,b55292516173e640,0
a5531e817111e835,4d78cefc94bdc5bd,0
b1bcc00227f8e705,b1bcc00227f8e705,1
5db6ca59f5d96412,3f032f90ccf51eee,1
a9a4518dfd9b7bef,a9a4518dfd9b7bef,1
efde18b8e7f0f257,efde18b8e7f0f257,1
b7838f799ed83520,b7838f799ed83520,1
9e07cfbd88157d2d,5f12b18b7301f9c0,1
fbfa639ac53ebbd3,fbfa639ac53ebbd3,1
385d694cb164d508,1a982c6e118a3d00,1
6c2b235b5c406bfd,697462d88c5ae88d,1
94e2e4e20a8da02b,42276072ead978d3,0
acd607bacca83f26,acd607bacca83f26,1
3dc9aa4088ecac35,2bbd21102ff8fe1d,1
3123739d534a7bdc,4f3503c6d94ca383,1
b829ab303b19270e,433249eeb50d9841,0
50e268a83146e85c,b61e1a6ae5b37862,0
08a4b1328d490d77,08a4b1328d490d77,1
89e6d97a1c05e710,89e6d97a1c05e710,0
9786e84ebe3a4ab3,9786e84ebe3a4ab3,1
c7897246c7dc20c9,c7897246c7dc20c9,1
57ebf224103f408b,ca188d84d752eb23,1
bc20bd9926b7d7bc,bc20bd9926b7d7bc,1
fe5460c5b8078602,35c1c4fcc9086bdf,1
1e56222088a984b9,8e5392b68c75a129,1
3bf226a2253a2cc3,c951e11cbc0fc0df,0
1cf2c960d001bf34,c880a23aae12261c,1
73c2be858772c7d2,3305505572fcd62b,1
d33647c61ee0f49c,d33647c61ee0f49c,1
0ef73d95450fc79a,4048ccf216bd22fa,0
ade0fd34a81b6b6b,36db14fd3a8f845f,0
fc671009864abe50,f751e8e0787536cd,0
13b7ba2c7fdff66e,13b7ba2c7fdff66e,1
6aa92d98fbb2ed80,fddd37e4d5e83ced,1
db2435e509fc38bd,76c2c759f9ab1022,1
34ad6145ecb784d9,34ad6145ecb784d9,1
ba0658908fa0255d,c6f1bcb1a0444e2f,1
